date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:26	151/151	---M--	200	added ('OK')	text/plain	date:Thu,%2027%20Oct%202022%2010:55:25%20GMT	https://losangelesgeneralcontractor.com/robots.txt		(from )
16:25:27	82273/82273	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Oct%202022%2010:55:25%20GMT	https://losangelesgeneralcontractor.com/	C:/Users/dell/Desktop/barath/con7/losangelesgeneralcontractor.com/index.html	(from )
16:25:28	67744/67744	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22433abaa285e3ac6ce617ab76a965456c-gzip%22	https://losangelesgeneralcontractor.com/feed/	C:/Users/dell/Desktop/barath/con7/losangelesgeneralcontractor.com/feed/index.html	(from https://losangelesgeneralcontractor.com/)
16:25:28	13565/13565	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22433abaa285e3ac6ce617ab76a965456c-gzip%22	https://losangelesgeneralcontractor.com/comments/feed/	C:/Users/dell/Desktop/barath/con7/losangelesgeneralcontractor.com/comments/feed/index.html	(from https://losangelesgeneralcontractor.com/)
16:25:29	485521/485521	---MCZ	200	added ('OK')	text/css	etag:W/%2262c6bd55-76891%22	https://joelco.wpenginepowered.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0	C:/Users/dell/Desktop/barath/con7/joelco.wpenginepowered.com/wp-content/plugins/js_composer/assets/css/js_composer.mine1b2.css	(from https://losangelesgeneralcontractor.com/)
16:25:29	24505/24505	---MCZ	200	added ('OK')	text/css	etag:W/%2262c6bd56-5fb9%22	https://joelco.wpenginepowered.com/wp-content/plugins/instagram-feed/css/sbi-styles.min.css?ver=6.0.6	C:/Users/dell/Desktop/barath/con7/joelco.wpenginepowered.com/wp-content/plugins/instagram-feed/css/sbi-styles.minfc7a.css	(from https://losangelesgeneralcontractor.com/)
16:25:30	7283/7283	---MCZ	200	added ('OK')	text/css	etag:W/%2262c6bd51-1c73%22	https://joelco.wpenginepowered.com/wp-content/plugins/simple-sitemap/lib/assets/css/simple-sitemap.css?ver=3.5.5	C:/Users/dell/Desktop/barath/con7/joelco.wpenginepowered.com/wp-content/plugins/simple-sitemap/lib/assets/css/simple-sitemapa25a.css	(from https://losangelesgeneralcontractor.com/)
16:25:31	2731/2731	---MCZ	200	added ('OK')	text/css	etag:W/%2262c6bd56-aab%22	https://joelco.wpenginepowered.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6	C:/Users/dell/Desktop/barath/con7/joelco.wpenginepowered.com/wp-content/plugins/contact-form-7/includes/css/styles40df.css	(from https://losangelesgeneralcontractor.com/)
16:25:32	53583/53583	---MCZ	200	added ('OK')	text/css	etag:W/%2262c6bd56-d14f%22	https://joelco.wpenginepowered.com/wp-content/plugins/everest-google-places-reviews/assets/frontend/css/jquery.mCustomScrollbar.css?ver=6.0.2	C:/Users/dell/Desktop/barath/con7/joelco.wpenginepowered.com/wp-content/plugins/everest-google-places-reviews/assets/frontend/css/jquery.mCustomScrollbar5b21.css	(from https://losangelesgeneralcontractor.com/)
16:25:32	173745/173745	---MCZ	200	added ('OK')	text/css	etag:W/%2262c6bd56-2a6b1%22	https://joelco.wpenginepowered.com/wp-content/plugins/everest-google-places-reviews/assets/frontend/css/egpr-style.css?ver=2.0.8	C:/Users/dell/Desktop/barath/con7/joelco.wpenginepowered.com/wp-content/plugins/everest-google-places-reviews/assets/frontend/css/egpr-stylea7f4.css	(from https://losangelesgeneralcontractor.com/)
